gravityspy_id,true_label,ifo,image_paths,scales
FfTxCNHDdA,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FfTxCNHDdA_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FfTxCNHDdA_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FfTxCNHDdA_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FfTxCNHDdA_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
FjfUUyGfUj,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FjfUUyGfUj_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FjfUUyGfUj_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FjfUUyGfUj_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FjfUUyGfUj_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
FkI0pJcpmZ,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FkI0pJcpmZ_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FkI0pJcpmZ_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FkI0pJcpmZ_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FkI0pJcpmZ_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
FpOokj72q8,1400Ripples,L1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_FpOokj72q8_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_FpOokj72q8_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_FpOokj72q8_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_FpOokj72q8_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
Fq7BezdMJZ,1080Lines,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_Fq7BezdMJZ_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_Fq7BezdMJZ_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_Fq7BezdMJZ_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_Fq7BezdMJZ_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
FrSYwZdMPD,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FrSYwZdMPD_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FrSYwZdMPD_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FrSYwZdMPD_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FrSYwZdMPD_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
FuAkmQoThj,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FuAkmQoThj_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FuAkmQoThj_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FuAkmQoThj_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FuAkmQoThj_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
Ful7jPqt0y,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_Ful7jPqt0y_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_Ful7jPqt0y_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_Ful7jPqt0y_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_Ful7jPqt0y_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
Fv3p6eROvA,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_Fv3p6eROvA_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_Fv3p6eROvA_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_Fv3p6eROvA_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_Fv3p6eROvA_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
FvLoek5B7C,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FvLoek5B7C_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FvLoek5B7C_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FvLoek5B7C_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FvLoek5B7C_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
FvwcER8kgR,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FvwcER8kgR_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FvwcER8kgR_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FvwcER8kgR_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FvwcER8kgR_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
FwM5Udf2uP,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FwM5Udf2uP_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FwM5Udf2uP_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FwM5Udf2uP_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FwM5Udf2uP_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
FyOHBeZ2vn,1080Lines,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_FyOHBeZ2vn_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_FyOHBeZ2vn_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_FyOHBeZ2vn_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_FyOHBeZ2vn_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
FyrQo6NTtR,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FyrQo6NTtR_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FyrQo6NTtR_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FyrQo6NTtR_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_FyrQo6NTtR_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
FzfxLLbvTN,1400Ripples,L1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_FzfxLLbvTN_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_FzfxLLbvTN_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_FzfxLLbvTN_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_FzfxLLbvTN_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
G0koZOfI0m,1400Ripples,L1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_G0koZOfI0m_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_G0koZOfI0m_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_G0koZOfI0m_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_G0koZOfI0m_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
G4l7UKMoW3,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_G4l7UKMoW3_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_G4l7UKMoW3_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_G4l7UKMoW3_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_G4l7UKMoW3_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
G9SxP2yj7R,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_G9SxP2yj7R_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_G9SxP2yj7R_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_G9SxP2yj7R_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_G9SxP2yj7R_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
GAP7yBU4PK,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GAP7yBU4PK_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GAP7yBU4PK_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GAP7yBU4PK_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GAP7yBU4PK_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
GAqPPeOCkH,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GAqPPeOCkH_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GAqPPeOCkH_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GAqPPeOCkH_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GAqPPeOCkH_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
GB43nomwVc,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GB43nomwVc_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GB43nomwVc_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GB43nomwVc_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GB43nomwVc_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
GCKHEt5kYB,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GCKHEt5kYB_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GCKHEt5kYB_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GCKHEt5kYB_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GCKHEt5kYB_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
GHFNLGLNHq,1400Ripples,L1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_GHFNLGLNHq_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_GHFNLGLNHq_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_GHFNLGLNHq_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_GHFNLGLNHq_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
GHxYKY93cV,1080Lines,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_GHxYKY93cV_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_GHxYKY93cV_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_GHxYKY93cV_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1080Lines\\H1_GHxYKY93cV_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
GKPRwePAzv,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GKPRwePAzv_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GKPRwePAzv_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GKPRwePAzv_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GKPRwePAzv_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
GLLQFp2CwK,1400Ripples,L1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_GLLQFp2CwK_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_GLLQFp2CwK_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_GLLQFp2CwK_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\1400Ripples\\L1_GLLQFp2CwK_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
GM7j3JNHDv,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GM7j3JNHDv_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GM7j3JNHDv_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GM7j3JNHDv_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GM7j3JNHDv_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
GQ2sJaUarP,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GQ2sJaUarP_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GQ2sJaUarP_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GQ2sJaUarP_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GQ2sJaUarP_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
GQDnPAwgPJ,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GQDnPAwgPJ_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GQDnPAwgPJ_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GQDnPAwgPJ_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GQDnPAwgPJ_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
GSMdqk6ROe,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GSMdqk6ROe_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GSMdqk6ROe_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GSMdqk6ROe_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GSMdqk6ROe_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
GTnn95nS3n,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GTnn95nS3n_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GTnn95nS3n_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GTnn95nS3n_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GTnn95nS3n_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
GVCojp5E12,Blip,H1,"['C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GVCojp5E12_spectrogram_0.5.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GVCojp5E12_spectrogram_1.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GVCojp5E12_spectrogram_2.0.png', 'C:\\Users\\mygam\\Documents\\gravityspy-glitch-explorer\\data\\gravityspy_raw\\trainingsetv1d0\\H1L1\\Blip\\H1_GVCojp5E12_spectrogram_4.0.png']","['0.5', '1.0', '2.0', '4.0']"
